"extension","instruction form","class","level0","level1","level2"
"avx512f","VPERMQ mem, Z, K, Z","turbo1","4121420","1175355889","0"
"avx512f","VPERMT2D X, X, K, X","turbo0","1166476709","0","0"
"avx512f","VPERMT2D Y, Y, K, Y","turbo0","1165525858","0","0"
"avx512f","VPERMT2D Z, Z, K, Z","turbo1","4229537","1155786969","0"
"avx512f","VPERMT2D mem, X, K, X","turbo0","1234620267","0","0"
"avx512f","VPERMT2D mem, Y, K, Y","turbo0","1235485577","0","0"
"avx512f","VPERMT2D mem, Z, K, Z","turbo1","4069074","1175364401","0"
"avx512f","VPERMT2PD X, X, K, X","turbo0","1166629264","0","0"
"avx512f","VPERMT2PD Y, Y, K, Y","turbo0","1165420982","0","0"
"avx512f","VPERMT2PD Z, Z, K, Z","turbo1","4113783","1155771919","0"
"avx512f","VPERMT2PD mem, X, K, X","turbo0","1234834238","0","0"
"avx512f","VPERMT2PD mem, Y, K, Y","turbo0","1235581173","0","0"
"avx512f","VPERMT2PD mem, Z, K, Z","turbo1","4334117","1175408598","0"
"avx512f","VPERMT2PS X, X, K, X","turbo0","1165292227","0","0"
"avx512f","VPERMT2PS Y, Y, K, Y","turbo0","1165247266","0","0"
"avx512f","VPERMT2PS Z, Z, K, Z","turbo1","4470479","1155733609","0"
"avx512f","VPERMT2PS mem, X, K, X","turbo0","1234242881","0","0"
"avx512f","VPERMT2PS mem, Y, K, Y","turbo0","1235366913","0","0"
"avx512f","VPERMT2PS mem, Z, K, Z","turbo1","4200022","1175304681","0"
"avx512f","VPERMT2Q X, X, K, X","turbo0","1165258286","0","0"
"avx512f","VPERMT2Q Y, Y, K, Y","turbo0","1165308176","0","0"
"avx512f","VPERMT2Q Z, Z, K, Z","turbo1","4248433","1155688571","0"
"avx512f","VPERMT2Q mem, X, K, X","turbo0","1234751920","0","0"
"avx512f","VPERMT2Q mem, Y, K, Y","turbo0","1235582792","0","0"
"avx512f","VPERMT2Q mem, Z, K, Z","turbo1","4443187","1175650204","0"
"avx512bw","VPERMT2W X, X, K, X","turbo0","1464746534","0","0"
"avx512bw","VPERMT2W Y, Y, K, Y","turbo0","1464391484","0","0"
"avx512bw","VPERMT2W Z, Z, K, Z","turbo1","4643795","1445275021","0"
"avx512bw","VPERMT2W mem, X, K, X","turbo0","1644034601","0","0"
"avx512bw","VPERMT2W mem, Y, K, Y","turbo0","1647158872","0","0"
"avx512bw","VPERMT2W mem, Z, K, Z","turbo1","4457650","1465365823","0"
"avx512bw","VPERMW X, X, K, X","turbo0","1269034765","0","0"
"avx512bw","VPERMW Y, Y, K, Y","turbo0","1414179673","0","0"
"avx512bw","VPERMW Z, Z, K, Z","turbo1","4301649","1258040655","0"
"avx512bw","VPERMW mem, X, K, X","turbo0","1376311294","0","0"
"avx512bw","VPERMW mem, Y, K, Y","turbo0","1376032390","0","0"
"avx512bw","VPERMW mem, Z, K, Z","turbo1","4101653","1276095225","0"
"avx512f","VPEXPANDD X, K, X","turbo0","1173047303","0","0"
"avx512f","VPEXPANDD Y, K, Y","turbo0","1173068491","0","0"
"avx512f","VPEXPANDD Z, K, Z","turbo1","4208896","1179781933","0"
"avx512f","VPEXPANDD mem, K, X","turbo0","1235017512","0","0"
"avx512f","VPEXPANDD mem, K, Y","turbo0","1235274120","0","0"
"avx512f","VPEXPANDD mem, K, Z","turbo1","4068398","1180344968","0"
"avx512f","VPEXPANDQ X, K, X","turbo0","1173209871","0","0"
"avx512f","VPEXPANDQ Y, K, Y","turbo0","1173132044","0","0"
"avx512f","VPEXPANDQ Z, K, Z","turbo1","4353905","1155907371","0"
"avx512f","VPEXPANDQ mem, K, X","turbo0","1235130645","0","0"
"avx512f","VPEXPANDQ mem, K, Y","turbo0","1235884143","0","0"
"avx512f","VPEXPANDQ mem, K, Z","turbo1","4277743","1180328036","0"
"avx512bw","VPEXTRB imm, X, mem","turbo0","1122651090","0","0"
"avx512bw","VPEXTRB imm, X, reg","turbo0","1099189982","0","0"
"avx512dq","VPEXTRD imm, X, mem","turbo0","1136007998","0","0"
"avx512dq","VPEXTRD imm, X, reg","turbo1","0","93699104","0"
"avx512dq","VPEXTRQ imm, X, mem","turbo0","1122662737","0","0"
"avx512dq","VPEXTRQ imm, X, reg","turbo0","1099127096","0","0"
"avx512f","VPGATHERDD mem, K, X","turbo0","1375319266","0","0"
"avx512f","VPGATHERDD mem, K, Y","turbo0","1419929757","0","0"
"avx512f","VPGATHERDD mem, K, Z","turbo1","4545363","1880988755","0"
"avx512f","VPGATHERDQ mem, K, X","turbo0","1215789174","0","0"
"avx512f","VPGATHERDQ mem, K, Y","turbo0","1375442947","0","0"
"avx512f","VPGATHERDQ mem, K, Z","turbo1","4494024","1492365953","0"
"avx512f","VPGATHERQD mem, K, X","turbo0","1318353419","0","0"
"avx512f","VPGATHERQD mem, K, Y","turbo1","4206224","1417262324","0"
"avx512f","VPGATHERQQ mem, K, X","turbo0","1216286722","0","0"
"avx512f","VPGATHERQQ mem, K, Y","turbo0","1375666833","0","0"
"avx512f","VPGATHERQQ mem, K, Z","turbo1","4266278","1492794928","0"
"avx512dq","VPINSRD imm, mem, X, X","turbo0","1138193552","0","0"
"avx512dq","VPINSRD imm, reg, X, X","turbo0","1211366352","0","0"
"avx512dq","VPINSRQ imm, mem, X, X","turbo0","1138372453","0","0"
"avx512dq","VPINSRQ imm, reg, X, X","turbo0","1211766403","0","0"
"avx512cd","VPLZCNTD X, K, X","turbo0","1142381327","0","0"
"avx512cd","VPLZCNTD Y, K, Y","turbo1","4170476","1137896617","0"
"avx512cd","VPLZCNTD Z, K, Z","turbo1","4096910","1175256529","0"
"avx512cd","VPLZCNTD mem, K, X","turbo0","1163563309","0","0"
"avx512cd","VPLZCNTD mem, K, Y","turbo1","4218233","1158884059","0"
"avx512cd","VPLZCNTD mem, K, Z","turbo1","4237849","1190445609","0"
"avx512cd","VPLZCNTQ X, K, X","turbo0","1143609934","0","0"
"avx512cd","VPLZCNTQ Y, K, Y","turbo1","13190775","1129123497","0"
"avx512cd","VPLZCNTQ Z, K, Z","turbo1","4188875","1175195740","0"
"avx512cd","VPLZCNTQ mem, K, X","turbo0","1164717221","0","0"
"avx512cd","VPLZCNTQ mem, K, Y","turbo1","4268213","1158665197","0"
"avx512cd","VPLZCNTQ mem, K, Z","turbo1","4273455","1190336498","0"
"avx512bw","VPMADDUBSW X, X, K, X","turbo0","1322596360","0","0"
"avx512bw","VPMADDUBSW Y, Y, K, Y","turbo0","1323101945","0","0"
"avx512bw","VPMADDUBSW Z, Z, K, Z","turbo1","4064041","1352661536","0"
"avx512bw","VPMADDUBSW mem, X, K, X","turbo0","1455275423","0","0"
"avx512bw","VPMADDUBSW mem, Y, K, Y","turbo0","1454549447","0","0"
"avx512bw","VPMADDUBSW mem, Z, K, Z","turbo1","4141142","1376539497","0"
"avx512bw","VPMADDWD X, X, K, X","turbo0","1272998304","0","0"
"avx512bw","VPMADDWD Y, Y, K, Y","turbo0","1274121277","0","0"
"avx512bw","VPMADDWD Z, Z, K, Z","turbo1","4283116","1287216687","0"
"avx512bw","VPMADDWD mem, X, K, X","turbo0","1381864039","0","0"
"avx512bw","VPMADDWD mem, Y, K, Y","turbo0","1382773122","0","0"
"avx512bw","VPMADDWD mem, Z, K, Z","turbo1","4313784","1303528138","0"
"avx512bw","VPMAXSB X, X, K, X","turbo0","1175919848","0","0"
"avx512bw","VPMAXSB Y, Y, K, Y","turbo0","1175820161","0","0"
"avx512bw","VPMAXSB Z, Z, K, Z","turbo1","4330409","1161539438","0"
"avx512bw","VPMAXSB mem, X, K, X","turbo0","1250329841","0","0"
"avx512bw","VPMAXSB mem, Y, K, Y","turbo0","1249691060","0","0"
"avx512bw","VPMAXSB mem, Z, K, Z","turbo1","4133555","1181828388","0"
"avx512f","VPMAXSD X, X, K, X","turbo0","1072309483","0","0"
"avx512f","VPMAXSD Y, Y, K, Y","turbo0","1072847717","0","0"
"avx512f","VPMAXSD Z, Z, K, Z","turbo1","4223246","1116785199","0"
"avx512f","VPMAXSD mem, X, K, X","turbo0","1106824485","0","0"
"avx512f","VPMAXSD mem, Y, K, Y","turbo0","1110147434","0","0"
"avx512f","VPMAXSD mem, Z, K, Z","turbo1","4135787","1135465483","0"
"avx512f","VPMAXSQ X, X, K, X","turbo0","1165118678","0","0"
"avx512f","VPMAXSQ Y, Y, K, Y","turbo0","1165546284","0","0"
"avx512f","VPMAXSQ Z, Z, K, Z","turbo1","4216418","1155584089","0"
"avx512f","VPMAXSQ mem, X, K, X","turbo0","1234252342","0","0"
"avx512f","VPMAXSQ mem, Y, K, Y","turbo0","1235676306","0","0"
"avx512f","VPMAXSQ mem, Z, K, Z","turbo1","4397798","1175531454","0"
"avx512bw","VPMAXSW X, X, K, X","turbo0","1175927219","0","0"
"avx512bw","VPMAXSW Y, Y, K, Y","turbo0","1176084876","0","0"
"avx512bw","VPMAXSW Z, Z, K, Z","turbo1","4152124","1161661059","0"
"avx512bw","VPMAXSW mem, X, K, X","turbo0","1249887330","0","0"
"avx512bw","VPMAXSW mem, Y, K, Y","turbo0","1249950790","0","0"
"avx512bw","VPMAXSW mem, Z, K, Z","turbo1","4127367","1182417618","0"
"avx512bw","VPMAXUB X, X, K, X","turbo0","1175869974","0","0"
"avx512bw","VPMAXUB Y, Y, K, Y","turbo0","1176365377","0","0"
"avx512bw","VPMAXUB Z, Z, K, Z","turbo1","4144684","1161441234","0"
"avx512bw","VPMAXUB mem, X, K, X","turbo0","1250017467","0","0"
"avx512bw","VPMAXUB mem, Y, K, Y","turbo0","1249914917","0","0"
"avx512bw","VPMAXUB mem, Z, K, Z","turbo1","4421540","1181706933","0"
"avx512f","VPMAXUD X, X, K, X","turbo0","1072141799","0","0"
"avx512f","VPMAXUD Y, Y, K, Y","turbo0","1125665362","0","0"
"avx512f","VPMAXUD Z, Z, K, Z","turbo1","4028079","1099446457","0"
"avx512f","VPMAXUD mem, X, K, X","turbo0","1106719625","0","0"
"avx512f","VPMAXUD mem, Y, K, Y","turbo0","1188232516","0","0"
"avx512f","VPMAXUD mem, Z, K, Z","turbo1","4029254","1136740168","0"
"avx512f","VPMAXUQ X, X, K, X","turbo0","1165120251","0","0"
"avx512f","VPMAXUQ Y, Y, K, Y","turbo0","1165418780","0","0"
"avx512f","VPMAXUQ Z, Z, K, Z","turbo1","4223174","1155582387","0"
"avx512f","VPMAXUQ mem, X, K, X","turbo0","1235269350","0","0"
"avx512f","VPMAXUQ mem, Y, K, Y","turbo0","1235038980","0","0"
"avx512f","VPMAXUQ mem, Z, K, Z","turbo1","5170324","1175267861","0"
"avx512bw","VPMAXUW X, X, K, X","turbo0","1176174307","0","0"
"avx512bw","VPMAXUW Y, Y, K, Y","turbo0","1175877516","0","0"
"avx512bw","VPMAXUW Z, Z, K, Z","turbo1","4463259","1161514825","0"
"avx512bw","VPMAXUW mem, X, K, X","turbo0","1249402783","0","0"
"avx512bw","VPMAXUW mem, Y, K, Y","turbo0","1250059639","0","0"
"avx512bw","VPMAXUW mem, Z, K, Z","turbo1","4211386","1181961139","0"
"avx512bw","VPMINSB X, X, K, X","turbo0","1176253932","0","0"
"avx512bw","VPMINSB Y, Y, K, Y","turbo0","1175546515","0","0"
"avx512bw","VPMINSB Z, Z, K, Z","turbo1","4170786","1173452636","0"
"avx512bw","VPMINSB mem, X, K, X","turbo0","1250093648","0","0"
"avx512bw","VPMINSB mem, Y, K, Y","turbo0","1250511654","0","0"
"avx512bw","VPMINSB mem, Z, K, Z","turbo1","4203232","1189694734","0"
"avx512f","VPMINSD X, X, K, X","turbo0","1072248711","0","0"
"avx512f","VPMINSD Y, Y, K, Y","turbo0","1125613672","0","0"
"avx512f","VPMINSD Z, Z, K, Z","turbo1","4276827","1116662501","0"
"avx512f","VPMINSD mem, X, K, X","turbo0","1107053944","0","0"
"avx512f","VPMINSD mem, Y, K, Y","turbo0","1187907136","0","0"
"avx512f","VPMINSD mem, Z, K, Z","turbo1","5731528","1136523809","0"
"avx512f","VPMINSQ X, X, K, X","turbo0","1165371793","0","0"
"avx512f","VPMINSQ Y, Y, K, Y","turbo0","1165455241","0","0"
"avx512f","VPMINSQ Z, Z, K, Z","turbo1","4394365","1155653599","0"
"avx512f","VPMINSQ mem, X, K, X","turbo0","1234850336","0","0"
"avx512f","VPMINSQ mem, Y, K, Y","turbo0","1235472344","0","0"
"avx512f","VPMINSQ mem, Z, K, Z","turbo1","4137782","1175434324","0"
"avx512bw","VPMINSW X, X, K, X","turbo0","1177408432","0","0"
"avx512bw","VPMINSW Y, Y, K, Y","turbo0","1175711708","0","0"
"avx512bw","VPMINSW Z, Z, K, Z","turbo1","4207831","1161552758","0"
"avx512bw","VPMINSW mem, X, K, X","turbo0","1250331128","0","0"
"avx512bw","VPMINSW mem, Y, K, Y","turbo0","1250183859","0","0"
"avx512bw","VPMINSW mem, Z, K, Z","turbo1","5275743","1181756561","0"
"avx512bw","VPMINUB X, X, K, X","turbo0","1176080084","0","0"
"avx512bw","VPMINUB Y, Y, K, Y","turbo0","1176237378","0","0"
"avx512bw","VPMINUB Z, Z, K, Z","turbo1","4334395","1183476535","0"
"avx512bw","VPMINUB mem, X, K, X","turbo0","1249584426","0","0"
"avx512bw","VPMINUB mem, Y, K, Y","turbo0","1249806865","0","0"
"avx512bw","VPMINUB mem, Z, K, Z","turbo1","4479857","1202901536","0"
"avx512f","VPMINUD X, X, K, X","turbo0","1072509306","0","0"
"avx512f","VPMINUD Y, Y, K, Y","turbo0","1125757350","0","0"
"avx512f","VPMINUD Z, Z, K, Z","turbo1","4509932","1116701235","0"
"avx512f","VPMINUD mem, X, K, X","turbo0","1106899374","0","0"
"avx512f","VPMINUD mem, Y, K, Y","turbo0","1187891417","0","0"
"avx512f","VPMINUD mem, Z, K, Z","turbo1","4372247","1134898380","0"
"avx512f","VPMINUQ X, X, K, X","turbo0","1165277957","0","0"
"avx512f","VPMINUQ Y, Y, K, Y","turbo0","1165637798","0","0"
"avx512f","VPMINUQ Z, Z, K, Z","turbo1","5252429","1155584180","0"
"avx512f","VPMINUQ mem, X, K, X","turbo0","1234286087","0","0"
"avx512f","VPMINUQ mem, Y, K, Y","turbo0","1235665369","0","0"
"avx512f","VPMINUQ mem, Z, K, Z","turbo1","4219749","1175363634","0"
"avx512bw","VPMINUW X, X, K, X","turbo0","1176039376","0","0"
"avx512bw","VPMINUW Y, Y, K, Y","turbo0","1176350488","0","0"
"avx512bw","VPMINUW Z, Z, K, Z","turbo1","4396737","1161611122","0"
"avx512bw","VPMINUW mem, X, K, X","turbo0","1249906401","0","0"
"avx512bw","VPMINUW mem, Y, K, Y","turbo0","1250057610","0","0"
"avx512bw","VPMINUW mem, Z, K, Z","turbo1","4290695","1181737041","0"
"avx512bw","VPMOVB2M X, K","turbo0","1092774322","0","0"
"avx512bw","VPMOVB2M Y, K","turbo0","1092600974","0","0"
"avx512bw","VPMOVB2M Z, K","turbo1","4265603","1096138436","0"
"avx512dq","VPMOVD2M X, K","turbo0","1111344823","0","0"
"avx512dq","VPMOVD2M Y, K","turbo0","1111259169","0","0"
"avx512dq","VPMOVD2M Z, K","turbo1","5088241","1096853859","0"
"avx512f","VPMOVDB X, K, X","turbo0","1170379556","0","0"
"avx512f","VPMOVDB X, K, mem","turbo0","1158522444","0","0"
"avx512f","VPMOVDB Y, K, X","turbo0","1267009386","0","0"
"avx512f","VPMOVDB Y, K, mem","turbo0","1160395787","0","0"
"avx512f","VPMOVDB Z, K, X","turbo1","4204551","1352554781","0"
"avx512f","VPMOVDB Z, K, mem","turbo1","4061041","1180300118","0"
"avx512f","VPMOVDW X, K, X","turbo0","1170345675","0","0"
"avx512f","VPMOVDW X, K, mem","turbo0","1158881058","0","0"
"avx512f","VPMOVDW Y, K, X","turbo0","1267791304","0","0"
"avx512f","VPMOVDW Y, K, mem","turbo0","1160180452","0","0"
"avx512f","VPMOVDW Z, K, Y","turbo1","4457855","1352551635","0"
"avx512f","VPMOVDW Z, K, mem","turbo1","4157521","1180153039","0"
"avx512bw","VPMOVM2B K, X","turbo0","1074423344","0","0"
"avx512bw","VPMOVM2B K, Y","turbo0","1074340862","0","0"
"avx512bw","VPMOVM2B K, Z","turbo1","3980908","1071978711","0"
"avx512dq","VPMOVM2D K, X","turbo0","1079642480","0","0"
"avx512dq","VPMOVM2D K, Y","turbo0","1080864031","0","0"
"avx512dq","VPMOVM2D K, Z","turbo1","4070393","1071989256","0"
"avx512dq","VPMOVM2Q K, X","turbo0","1080967224","0","0"
"avx512dq","VPMOVM2Q K, Y","turbo0","1079869687","0","0"
"avx512dq","VPMOVM2Q K, Z","turbo1","4210670","1072026496","0"
"avx512bw","VPMOVM2W K, X","turbo0","1074471140","0","0"
"avx512bw","VPMOVM2W K, Y","turbo0","1074403239","0","0"
"avx512bw","VPMOVM2W K, Z","turbo1","4260573","1072011264","0"
"avx512dq","VPMOVQ2M X, K","turbo0","1111463778","0","0"
"avx512dq","VPMOVQ2M Y, K","turbo0","1111434477","0","0"
"avx512dq","VPMOVQ2M Z, K","turbo1","4231090","1096199539","0"
"avx512f","VPMOVQB X, K, X","turbo0","1170410766","0","0"
"avx512f","VPMOVQB X, K, mem","turbo0","1158880412","0","0"
"avx512f","VPMOVQB Y, K, X","turbo0","1266836659","0","0"
"avx512f","VPMOVQB Y, K, mem","turbo0","1160255729","0","0"
"avx512f","VPMOVQB Z, K, X","turbo1","4454193","1352642536","0"
"avx512f","VPMOVQB Z, K, mem","turbo1","5174571","1180210206","0"
"avx512f","VPMOVQD X, K, X","turbo0","1070522706","0","0"
"avx512f","VPMOVQD X, K, mem","turbo0","1122571866","0","0"
"avx512f","VPMOVQD Y, K, X","turbo0","1167086856","0","0"
"avx512f","VPMOVQD Y, K, mem","turbo0","1122515380","0","0"
"avx512f","VPMOVQD Z, K, Y","turbo1","4394756","1214570769","0"
"avx512f","VPMOVQD Z, K, mem","turbo1","4396708","1132091681","0"
"avx512f","VPMOVQW X, K, X","turbo0","1170408844","0","0"
"avx512f","VPMOVQW X, K, mem","turbo0","1159760531","0","0"
"avx512f","VPMOVQW Y, K, X","turbo0","1266755302","0","0"
"avx512f","VPMOVQW Y, K, mem","turbo0","1160095998","0","0"
"avx512f","VPMOVQW Z, K, X","turbo1","4591478","1352527508","0"
"avx512f","VPMOVQW Z, K, mem","turbo1","4344457","1180496451","0"
"avx512f","VPMOVSDB X, K, X","turbo0","1170895708","0","0"
"avx512f","VPMOVSDB X, K, mem","turbo0","1158769884","0","0"
"avx512f","VPMOVSDB Y, K, X","turbo0","1266692252","0","0"
"avx512f","VPMOVSDB Y, K, mem","turbo0","1160732552","0","0"
"avx512f","VPMOVSDB Z, K, X","turbo1","4353936","1352480031","0"
"avx512f","VPMOVSDB Z, K, mem","turbo1","4271272","1180408272","0"
"avx512f","VPMOVSDW X, K, X","turbo0","1170367555","0","0"
"avx512f","VPMOVSDW X, K, mem","turbo0","1158441888","0","0"
"avx512f","VPMOVSDW Y, K, X","turbo0","1267735611","0","0"
"avx512f","VPMOVSDW Y, K, mem","turbo0","1160506519","0","0"
"avx512f","VPMOVSDW Z, K, Y","turbo1","4119144","1352860589","0"
"avx512f","VPMOVSDW Z, K, mem","turbo1","4157693","1180106865","0"
"avx512f","VPMOVSQB X, K, X","turbo0","1170673532","0","0"
"avx512f","VPMOVSQB X, K, mem","turbo0","1158682820","0","0"
"avx512f","VPMOVSQB Y, K, X","turbo0","1266292582","0","0"
"avx512f","VPMOVSQB Y, K, mem","turbo0","1160199824","0","0"
"avx512f","VPMOVSQB Z, K, X","turbo1","4413288","1352511534","0"
"avx512f","VPMOVSQB Z, K, mem","turbo1","4111824","1180189978","0"
"avx512f","VPMOVSQD X, K, X","turbo0","1121148823","0","0"
"avx512f","VPMOVSQD X, K, mem","turbo0","1159032733","0","0"
"avx512f","VPMOVSQD Y, K, X","turbo0","1171343422","0","0"
"avx512f","VPMOVSQD Y, K, mem","turbo0","1160507293","0","0"
"avx512f","VPMOVSQD Z, K, Y","turbo1","4559414","1217273163","0"
"avx512f","VPMOVSQD Z, K, mem","turbo1","4118826","1180111220","0"
"avx512f","VPMOVSQW X, K, X","turbo0","1170721533","0","0"
"avx512f","VPMOVSQW X, K, mem","turbo0","1158956020","0","0"
"avx512f","VPMOVSQW Y, K, X","turbo0","1266905828","0","0"
"avx512f","VPMOVSQW Y, K, mem","turbo0","1160229881","0","0"
"avx512f","VPMOVSQW Z, K, X","turbo1","4218568","1352525237","0"
"avx512f","VPMOVSQW Z, K, mem","turbo1","4142573","1180328763","0"
"avx512bw","VPMOVSWB X, K, X","turbo0","1170713234","0","0"
"avx512bw","VPMOVSWB X, K, mem","turbo0","1158898401","0","0"
"avx512bw","VPMOVSWB Y, K, X","turbo0","1266952463","0","0"
"avx512bw","VPMOVSWB Y, K, mem","turbo0","1160306495","0","0"
"avx512bw","VPMOVSWB Z, K, Y","turbo1","5251576","1352451378","0"
"avx512bw","VPMOVSWB Z, K, mem","turbo1","4107370","1180150191","0"
"avx512f","VPMOVSXBD X, K, X","turbo0","1070552387","0","0"
"avx512f","VPMOVSXBD X, K, Y","turbo0","1165202662","0","0"
"avx512f","VPMOVSXBD X, K, Z","turbo1","4243212","1113442274","0"
"avx512f","VPMOVSXBD mem, K, X","turbo0","1108874203","0","0"
"avx512f","VPMOVSXBD mem, K, Y","turbo0","1235553158","0","0"
"avx512f","VPMOVSXBD mem, K, Z","turbo1","4053751","1147082465","0"
"avx512f","VPMOVSXBQ X, K, X","turbo0","1070538399","0","0"
"avx512f","VPMOVSXBQ X, K, Y","turbo0","1165410844","0","0"
"avx512f","VPMOVSXBQ X, K, Z","turbo1","4118777","1113458120","0"
"avx512f","VPMOVSXBQ mem, K, X","turbo0","1108875126","0","0"
"avx512f","VPMOVSXBQ mem, K, Y","turbo0","1235626760","0","0"
"avx512f","VPMOVSXBQ mem, K, Z","turbo1","4254970","1149575755","0"
"avx512bw","VPMOVSXBW X, K, X","turbo0","1165126836","0","0"
"avx512bw","VPMOVSXBW X, K, Y","turbo0","1265275470","0","0"
"avx512bw","VPMOVSXBW Y, K, Z","turbo1","5142051","1181901667","0"
"avx512bw","VPMOVSXBW mem, K, X","turbo0","1234229070","0","0"
"avx512bw","VPMOVSXBW mem, K, Y","turbo0","1373615121","0","0"
"avx512bw","VPMOVSXBW mem, K, Z","turbo1","5207973","1226882089","0"
"avx512f","VPMOVSXDQ X, K, X","turbo0","1070294325","0","0"
"avx512f","VPMOVSXDQ X, K, Y","turbo0","1165601574","0","0"
"avx512f","VPMOVSXDQ Y, K, Z","turbo1","3965068","1113488332","0"
"avx512f","VPMOVSXDQ mem, K, X","turbo0","1109210090","0","0"
"avx512f","VPMOVSXDQ mem, K, Y","turbo0","1236992680","0","0"
"avx512f","VPMOVSXDQ mem, K, Z","turbo1","4275599","1148887276","0"
"avx512f","VPMOVSXWD X, K, X","turbo0","1070553613","0","0"
"avx512f","VPMOVSXWD X, K, Y","turbo0","1165411338","0","0"
"avx512f","VPMOVSXWD Y, K, Z","turbo1","4275271","1113404250","0"
"avx512f","VPMOVSXWD mem, K, X","turbo0","1109302366","0","0"
"avx512f","VPMOVSXWD mem, K, Y","turbo0","1235840131","0","0"
"avx512f","VPMOVSXWD mem, K, Z","turbo1","4050063","1146988722","0"
"avx512f","VPMOVSXWQ X, K, X","turbo0","1070141990","0","0"
"avx512f","VPMOVSXWQ X, K, Y","turbo0","1166626624","0","0"
"avx512f","VPMOVSXWQ X, K, Z","turbo1","4148640","1113689205","0"
"avx512f","VPMOVSXWQ mem, K, X","turbo0","1109524900","0","0"
"avx512f","VPMOVSXWQ mem, K, Y","turbo0","1235457925","0","0"
"avx512f","VPMOVSXWQ mem, K, Z","turbo1","4123174","1148682908","0"
"avx512f","VPMOVUSDB X, K, X","turbo0","1170761109","0","0"
"avx512f","VPMOVUSDB X, K, mem","turbo0","1158821111","0","0"
"avx512f","VPMOVUSDB Y, K, X","turbo0","1266871791","0","0"
"avx512f","VPMOVUSDB Y, K, mem","turbo0","1160108357","0","0"
"avx512f","VPMOVUSDB Z, K, X","turbo1","4139856","1352498417","0"
"avx512f","VPMOVUSDB Z, K, mem","turbo1","4234858","1180323899","0"
"avx512f","VPMOVUSDW X, K, X","turbo0","1170517808","0","0"
"avx512f","VPMOVUSDW X, K, mem","turbo0","1158864449","0","0"
"avx512f","VPMOVUSDW Y, K, X","turbo0","1267855814","0","0"
"avx512f","VPMOVUSDW Y, K, mem","turbo0","1160475100","0","0"
"avx512f","VPMOVUSDW Z, K, Y","turbo1","4210424","1352736057","0"
"avx512f","VPMOVUSDW Z, K, mem","turbo1","4328925","1180132565","0"
"avx512f","VPMOVUSQB X, K, X","turbo0","1170211799","0","0"
"avx512f","VPMOVUSQB X, K, mem","turbo0","1159520326","0","0"
"avx512f","VPMOVUSQB Y, K, X","turbo0","1267309957","0","0"
"avx512f","VPMOVUSQB Y, K, mem","turbo0","1160611286","0","0"
"avx512f","VPMOVUSQB Z, K, X","turbo1","4227645","1262833342","0"
"avx512f","VPMOVUSQB Z, K, mem","turbo1","4374188","1156076955","0"
"avx512f","VPMOVUSQD X, K, X","turbo0","1121171524","0","0"
"avx512f","VPMOVUSQD X, K, mem","turbo0","1158621379","0","0"
"avx512f","VPMOVUSQD Y, K, X","turbo0","1171301622","0","0"
"avx512f","VPMOVUSQD Y, K, mem","turbo0","1160230315","0","0"
"avx512f","VPMOVUSQD Z, K, Y","turbo1","4530979","1217224448","0"
"avx512f","VPMOVUSQD Z, K, mem","turbo1","4253546","1180392258","0"
"avx512f","VPMOVUSQW X, K, X","turbo0","1170238907","0","0"
"avx512f","VPMOVUSQW X, K, mem","turbo0","1158462237","0","0"
"avx512f","VPMOVUSQW Y, K, X","turbo0","1266906467","0","0"
"avx512f","VPMOVUSQW Y, K, mem","turbo0","1160141714","0","0"
"avx512f","VPMOVUSQW Z, K, X","turbo1","4414246","1352456486","0"
"avx512f","VPMOVUSQW Z, K, mem","turbo1","4690006","1180249750","0"
"avx512bw","VPMOVUSWB X, K, X","turbo0","1214164007","0","0"
"avx512bw","VPMOVUSWB X, K, mem","turbo0","1159327275","0","0"
"avx512bw","VPMOVUSWB Y, K, X","turbo0","1266788048","0","0"
"avx512bw","VPMOVUSWB Y, K, mem","turbo0","1160371367","0","0"
"avx512bw","VPMOVUSWB Z, K, Y","turbo1","4083870","1352508704","0"
"avx512bw","VPMOVUSWB Z, K, mem","turbo1","4296021","1180317763","0"
"avx512bw","VPMOVW2M X, K","turbo0","1093030779","0","0"
"avx512bw","VPMOVW2M Y, K","turbo0","1093162892","0","0"
"avx512bw","VPMOVW2M Z, K","turbo1","4213476","1096347695","0"
"avx512bw","VPMOVWB X, K, X","turbo0","1171103171","0","0"
"avx512bw","VPMOVWB X, K, mem","turbo0","1158633365","0","0"
"avx512bw","VPMOVWB Y, K, X","turbo0","1267138346","0","0"
"avx512bw","VPMOVWB Y, K, mem","turbo0","1160633084","0","0"
"avx512bw","VPMOVWB Z, K, Y","turbo1","4498716","1352492382","0"
"avx512bw","VPMOVWB Z, K, mem","turbo1","4287964","1180444619","0"
"avx512f","VPMOVZXBD X, K, X","turbo0","1070572835","0","0"
"avx512f","VPMOVZXBD X, K, Y","turbo0","1165306384","0","0"
"avx512f","VPMOVZXBD X, K, Z","turbo1","4314391","1113375501","0"
"avx512f","VPMOVZXBD mem, K, X","turbo0","1109360841","0","0"
"avx512f","VPMOVZXBD mem, K, Y","turbo0","1235740144","0","0"
"avx512f","VPMOVZXBD mem, K, Z","turbo1","4078705","1149336605","0"
"avx512f","VPMOVZXBQ X, K, X","turbo0","1070482729","0","0"
"avx512f","VPMOVZXBQ X, K, Y","turbo0","1165327705","0","0"
